title_found,label
Smartplant 3D multi-Discipline CAD Administrator (S3D super user) Leatherhead Surrey,1.0
Document ControllerÂ - Leatherhead,1.0
"Senior Engineer, Construction - Basingstoke (Hybrid Working)",1.0
Principal Instrument / Lead Control System Engineers - Leatherhead (hybrid working),1.0
Senior Project Controls Manager  Staines,1.0
2 x Lead Mechanical Engineers on two brownfield FEEDs - Leatherhead (hybrid working),1.0
"Principal Technical Safety Engineer on a permanent basis based in Woking,UK ( Hybrid Working)",1.0
SENIOR MECHANICAL ENGINEERÂ  maintenanceÂ Aberdeen permanentÂ staff. Hybrid working,1.0
Environmental Engineer on an LNG FEED Project - Leatherhead (hybrid working),1.0
MECHANICAL ENGINEER (maintenance)Â  (Staff role hybrid working) Aberdeen,1.0
3 x Safety Engineers on an LNG FEED Project - Leatherhead (Hybrid working),1.0
Mechanical Packaged Equipment Engineer - Leatherhead (hybrid working),1.0
Technical Writers on an LNG FEED - Leatherhead (hybrid working),1.0
Lead and Principal Electrical Engineers (Power Systems) - Leatherhead (hybrid working),1.0
Senior Process Engineer (PERM)  Woking (hybrid working),1.0
Principal Offshore Structural Engineer (PERM)  Woking (hybrid working),1.0
Senior Technical Safety Engineer Aberdeen & Offshore,1.0
Technical Bid Evaluation Coordinator - Agency - 12 Months - BasingstokeÂ (Hybrid working),1.0
"SENIOR PROJECT ENGINEER (12 Month Contract) Woking Surrey, (Hybrid Working)",1.0
"Senior Engineer, Planning. Basingstoke, 12 months hybrid working",1.0
Lead Estimators - Leatherhead (hybrid working),1.0
DECOMMISSIONING PROJECT MANAGER Aberdeen,1.0
Senior Cost Engineers and Cost Estimators - Basingstoke (Hybrid working),1.0
Senior Automation Engineer - Leatherhead office (hybrid working),1.0
Subcontracts Supervisor x 3  / Subcontracts Manager xÂ 3  Leatherhead (hybrid working),1.0
"Senior Engineer, Telecoms - 12 months - Basingstoke",1.0
Process Engineers & Lead Process Engineers - Leatherhead,1.0
Operations & Maintenance Engineer Northop near Chester,1.0
Project Procurement Managers x2 - Leatherhead,1.0
"Senior Engineer, Installation (T&I) - Basingstoke (Hybrid Working)",1.0
Quality Manager - Staines,1.0
2 x Buyers - London Park Royal office (hybrid working),1.0
Control and Instrument Engineer ARAMCO - Leatherhead (hybrid working),1.0
Principal Electrical Designer SP3D - Leatherhead (hybrid working),1.0
Mechanical Rotating & Package Engineers - Leatherhead (hybrid working),1.0
"Manager Civil & Structural, Woking, UK. Permanent role.",1.0
PROJECT ENGINEERING MANAGER-ONSHORE LAND STATIONSâ€‹â€‹â€‹â€‹â€‹â€‹â€‹ Woking UK Permanet role,1.0
"Manager â€“ Electrical, Woking Surrey,Â  PermanentÂ role",1.0
Pipeline Engineer Liverpool Bay (Hybrid Working),1.0
2 x Principal Specialist - Information Management - Leatherhead hybrid working,1.0
"Senior Mechanical Engineer, Static Equipment - Basingstoke Hybrid Working",1.0
Electrical Engineer (Hydrogen Electrolyser) -  Leatherhead - hybrid working and fully remote working possible,1.0
"Piping Designer, Permanent role based in Woking Surrey",1.0
"Mechanical Consultant / Static Equipment Technical Authority to join our team on a permanent basis located in Woking, United Ki",1.0
"Principal Piping and Layout Engineer, Woking Surrey",1.0
"Senior Engineer, Electrical - Basingstoke (Hybrid Working)",1.0
3 x HVAC Engineers - Leatherhead hybrid working,1.0
Lead Electrical Engineers - Leatherhead with hybrid working,1.0
Electrical Engineers - Leatherhead/Home Working,1.0
"Senior Engineer, Offshore Structure - Basingstoke (Hybrid Working)",1.0
Procurement Advisor - London Victoria (hybrid working),1.0
Principal Piping Designers (E3D/SP3D) on Onshore Gas FEED -  Leatherhead (hybrid working),1.0
Contract Manager Great Yarmouth 6 months,1.0
"Cyber Security Engineer, Leatherhead, 12 months + hybrid working",1.0
Project Engineers Aramco FEED - Leatherhead (hybrid working),1.0
Project Lead Estimator - Staines,1.0
"Senior Engineer, Instruments - Basingstoke (hybrid working)",1.0
Control System EngineerÂ x 2 - Leatherhead (Hybrid Working),1.0
"SeniorÂ Designer, Instrument and Telecom - Leatherhead (Hybrid Working)",1.0
Administrator - Leatherhead,1.0
"Senior Economist, West London",1.0
Senior Flow Assurance Engineer - Leatherhead (hybrid possible),1.0
3D CAD Coordinators - Leatherhead (hybrid working),1.0
"Senior Engineer, Pipelines - 12 months - Basingstoke Hybrid Working",1.0
Lead Electrical Engineer based in Leatherhead. Hybrid working.,1.0
Project Control Lead - 6 months - Woking (Hybrid working),1.0
Senior Technical SafetyÂ Engineer PERM - Basingstoke (Hybrid Working),1.0
Naval Architect PERM - Basingstoke (Hybrid Working),1.0
Senior Mechanical Engineer (Machinery) PERM - Basingstoke (Hybrid Working),1.0
Senior HSEQ EngineerÂ PERM - Basingstoke (Hybrid Working),1.0
Civil Engineer PERM - Basingstoke (Hybrid Working),1.0
Construction Engineer (Great Yarmouth),1.0
"Commercial Manager, Permanent role, Woking",1.0
"Senior Engineer, Project Quality HSEQ, Basingstoke,  Hybrid working, 12 months",1.0
"Senior Civil Engineer, Leatherhead Surrey, 24 months",1.0
Lead civil Engineer Leatherhead 24 months,1.0
"Technical Professional Leader Geotechnical Engineer, Laetherhead Surrey",1.0
HSE Engineer - Basingstoke / Worldwide,1.0
"HSE HAZOP CHAIRÂ Â BasingstokeÂ Duration: 12 months â€“ as required, Â not full time",1.0
Senior Scheduler/Planner - Leatherhead,1.0
Project Lead Planning Engineer  Staines,1.0
"Senior Engineer, Offshore Construction - Basingstoke/Liverpool Bay (Hybrid Working)",1.0
Lead Recruiter / HR Generalist - Leatherhead / Hybrid Working,1.0
"Senior Engineer, Pipelines x 2 - Basingstoke Hampshire, Hybrid working, 12 months+",1.0
Senior Instrument Designer - Leatherhead,1.0
Control and Instrument Engineers - Leatherhead,1.0
"Records Support Officer (Document Controller)  Bridgewater, Somerset",1.0
Cost Control Specialist - Leatherhead,1.0
Principal Onshore Civil/Structual Engineer - Woking,1.0
Lead Electrical Engineer LNG FEED - Leatherhead,1.0
Principal Static Equipment Engineers - Leatherhead,1.0
Technical Advisor - Rotating Equipment  - Leatherhead,1.0
Lead Mechanical Engineer - Leatherhead,1.0
Project Engineers - Staines,1.0
Admin Assistant - Leatherhead,1.0
"Senior Designer, Electrical - 6 months - Basingstoke (Hybrid Working)",1.0
"Senior Engineer, Technical Safety - Basingstoke (Hybrid Working)",1.0
"Senior Designer, Electrical (Autocad 2d) - Basingstoke (Hybrid working)",1.0
"Senior Engineer, Machinery, Basingstoke  (Hybrid Working)",1.0
Senior Environmental Engineer - Basingstoke (hybrid working),1.0
Offshore Structures Engineer - Basingstoke (Hybrid Working),1.0
Senior Electrical Engineer - Basingstoke (hybrid working),1.0
"Senior Engineer, Pipeline Integrity Management (PIM) - Basingstoke (Hybrid Working)",1.0
Planning Engineers - Aberdeen and Great Yarmouth,1.0
2 x Construction Managers - Leatherhead,1.0
Principal Electrical Engineer LNG FEEDÂ - Leatherhead,1.0
Electrical Designers - Leatherhead,1.0
Principal Electrical Engineer Offshore for a circa 12 month Leatherhead,1.0
Principal Electrical Engineer 1Â  for a circa 12Â month contract,1.0
Technical Advisor MetallurgyÂ   Leatherhead,1.0
Principal Technical Safety Engineer (Permanent)  Woking (Hybrid Working),1.0
Administrative Specialist - Staines,1.0
Senior Instrument & Control Engineer (Permanent)  - Aberdeen (Hybrid Working),1.0
Process Engineer (Permanent) - Aberdeen (Hybrid Working),1.0
Manager â€“ Civil and Structural  Woking (Hybrid working),1.0
Manager - Electrical  Woking (Hybrid Working),1.0
Lead Naval Architect - Woking (hybrid working),1.0
Reporting Specialist/ Cost Administrator Staines London 20 months,1.0
Backlog Reduction Support Lead (CMMS Maintenance) - Liverpool Bay,1.0
Lead Electrical and Electrical Engineers Leatherhead Surrey 12 months +,1.0
Mechanical Rotating Equipment Engineer - Leatherhead (Hybrid Working),1.0
Business Analyst upstream sector. Permanent role based in London,1.0
Project Quality Manager Staines London 8 months,1.0
"Business Process Analyst Portsmouth, 12 monthsâ€‹â€‹â€‹â€‹â€‹â€‹â€‹ Hybrid working",1.0
"Project Sub Contracts Manager , Staines London,, 20 months",1.0
Project Procurement Manager based in Staines London 20 months,1.0
Lead Control System Engineer - Staines or L'head (hybrid working),1.0
Control Systems Engineer  Leatherhead (Hybrid working),1.0
"Project Principal Telecoms Engineer  Staines London, 20 months",1.0
"Commissioning Lead Engineer  Leatherhead Surrey, 8 months",1.0
Wind Turbine Analysis Engineer Woking Surrey Permanent role,1.0
Civil & Marine Manager Staines London 20 months+,1.0
"Piping Materials Engineer Staines London, 20 months+",1.0
"Static Mechanical Engineer Staines London, 20 months+",1.0
Rotating Mechanical Engineer  Staines London 20 months+,1.0
Marine Specialist Staines London 20 months+,1.0
Lead Architect London 20 months+,1.0
Lead Geotechnical Engineer  London 20 months+,1.0
"Electrical Manager & and a Lead engineer with electricifcation, HV systems, overhead lines London 20 months +",1.0
"Senior Contracts Engineer, Permanent role based in Aberdeen with hybrid working",1.0
"Piping Designer Permanent basis located in Woking, UK.",1.0
"Lead C&I Engineer based in Woking, UK for 6 months. Hybrid working",1.0
"Senior C&I Engineer for 6 months based in Woking, Hybrid Working",1.0
"Principal Electrical Engineer, Woking, 6 months Hybrid working",1.0
"Lead Naval Architect, Woking Surrey 3 months+ (Hybrid working)",1.0
Lead Process Engineer Saudi Arabia 2 to 3 months (with possible 12 month extension) must be available immediately,1.0
"Project Engineers Electrical / Electronic biased, Permanent role, UK, Newcastle, Redhill Surrey",1.0
NavCom Service Engineers permanent roles UK based,1.0
"Naval Architect Â - Transportation & Float Over - Top Sides Leatherhead Urrey, Hybrid working",1.0
"Naval Architect Installation - Top SidesÂ - Leatherhead Surrey, Hybrid working",1.0
Senior Process Engineer - Woking (hybrid working),1.0
"Advanced MS Word Administrator - Royal Navy Dockyard, Portsmouth",1.0
Senior Rotating Equipment Consultant (Perm) - Woking (Hybrid working),1.0
Concept Development Consultant (Perm) - Woking (Hybrid working),1.0
"Vendor Management and Administration Assistant - Northop, Cheshire (Liverpool Bay / Hybrid Working)",1.0
Optimisation Coordinator (Production) - Liverpool Bay,1.0
"Sharepoint Designer - Naval Dockyard, Portsmouth",1.0
Senior Electrical Engineer (PERM) -  Aberdeen,1.0
Mechanical FitterÂ - Portsmouth Dockyard,1.0
"CCUS Consultant (Carbon Capture, Utilisation and Storage) - Woking/Home Working",1.0
Operations SpecialistÂ - Leatherhead / Home Working,1.0
Mechanical Rotating Engineer  Leatherhead Surrey. Ideally hybrid working but home working considered.,1.0
Mechanical Package EngineerÂ Â Leatherhead Surrey. Ideally hybrid working but home working considered,1.0
Marine Engineer /Â Naval Architect - Leatherhead / home working/hybrid working,1.0
Working Environment & Human Factors EngineerÂ - Leatherhead / home working,1.0
Lead Piping and Layout Engineer Woking 12 months  and then some time in Stockholm Sweden,1.0
Maintenance Specialist based in Aberdeen 6 months,1.0
Lead Electrical Engineer - Leatherhead,1.0
Asset Survey Prog-Fabric Biased Building Surveyor - London/South East,1.0
2 x Supply Chain personnel - Leatherhead,1.0
Wind Turbine Analysis Engineer (permanent) - Woking,1.0
"Senior Engineer, Pipelines - Basingstoke",1.0
Vessels Senior Project Manager - Berkshire,1.0
Planners and Senior Planners Bridgewater in Somerset,1.0
Electrical Engineers - Norwich,1.0
Principal Electrical Engineer - Leatherhead,1.0
"Maintenance Planner - Point of Ayr, North Wales (Liverpool Bay)",1.0
Assistant Operations Co-ordinator - Northop (Liverpool Bay),1.0
Piping Designers (Autocad 2d and Autocad Plant 3d) - Norwich,1.0
Working Environment Engineer - Leatherhead,1.0
"Mechanical Fitter Â -Â  Shore connectionsÂ - HM Naval Base, Portsmouth",1.0
Boiler House Fitters x 2 - Portsmouth,1.0
Power Facilities Engineer (Carbon Capture/CCGT) - Leatherhead,1.0
Mechanical CommissioningÂ Engineer (Carbon Capture / CCGT) - Leatherhead,1.0
Land Surveyor - Leatherhead / home working,1.0
Maintenance Support Team Administrator - Liverpool Bay,1.0
"Full Stack or Backend Software Engineer - Node.js, AWS - Â£40k+",1.0
Registered general nurse - Nursing home,1.0
Clinical lead,1.0
RGN - Night Nurse role - Paid breaks and handover,1.0
"RGN/RMN, Mixed shifts, paid breaks and handover",0.0
Finance Office Administrator,1.0
Job Description:,0.0
TEST AND SERVICE ENGINEER,1.0
Jihan Turner â€“,0.0
Asher Erskine â€“,0.0
Sophi Horne â€“,0.0
Founder of SeaBird Technologies and RaceBird Designer,1.0
Ria Walia â€“,0.0
Mark Sheffield â€“,0.0
Director of Broadcast and Innovation,1.0
Regvita Dzemido â€“,0.0
CloudOps Architect,1.0
"Product Manager, Trading",1.0
Quantitative Trader,1.0
React/React Native Developer,1.0
"Senior Product Manager, Growth",1.0
"Senior React Developer, Blockchain",1.0
Senior React/React Native Developer,1.0
"Senior Software Engineer, NodeJS",1.0
"Software Architect, Blockchain",1.0
"Account Manager, Japanese & English Native Speaker",1.0
"Account Manager, Korean & English Native Speaker",1.0
"Big Data Engineer, Blockchain",1.0
C ++ Developer,1.0
"Compliance Analyst, PEPs and Sanctions",1.0
Content Marketing Specialist,1.0
Direct Marketing Specialist,1.0
Product Marketing Specialist,1.0
Senior C++ Developer,1.0
Country Ambassador,1.0
Spontaneous Application,0.0
VP of Strategy and Operations,1.0
Telesales Representative,1.0
Telesales Agent,1.0
Business Assistant Intern,1.0
TAX ACCOUNTANT,1.0
Aufgaben,0.0
Minimalanforderungen,0.0
ZusÃ¤tzlich erwÃ¼nscht,0.0
Unser Angebot,0.0
Weitere Information,0.0
"Oben Genanntes trifft auf dich zu, und du kannst dir vorstellen, diese verantwortungsvolle SchlÃ¼sselposition bei Wombatâ€™s zu Ã¼bernehmen und gemeinsam mit uns zu wachsen? Dann freuen wir uns, von dir zu hÃ¶ren!",0.0
Bitte schicke deine Bewerbung mit Lebenslauf und Motivationsschreiben bis spÃ¤testens,0.0
an,0.0
sophie@wombats.eu,0.0
Sophie Guschlbauer,0.0
COO Assistant,1.0
Are you interested? We are excited to hear from you!,0.0
"Please send your application with CV and motivation letter to raphaela.b@wombats.eu until January 31, 2023.",0.0
Raphaela BÃ¶ck,0.0
Sales Department,0.0
"Wir sind auf der Suche nach UnterstuÌˆtzung in der Finanzabteilung in unserem Wiener Head Office. Wenn dir das Arbeiten mit Zahlen SpaÃŸ macht, du endlos lange Reports nicht nur spannend findest, sondern auch als Grundlage fuÌˆr weitere Statistiken zu nutzen weiÃŸt, wollen wir dich kennen lernen!",0.0
Bitte schicke deine Bewerbung mit Lebenslauf und Motivationsschreiben (inkl. Gehaltsvorstellung) bis spaÌˆtestens 31.01.2023 an tobias.t@wombats.eu,0.0
Tobias Timmerer (Finance Department),0.0
Erforderliche Kernkompetenzen:,0.0
Hauptaufgaben:,0.0
Weitere Informationen:,0.0
"Oben Genanntes trifft auf dich zu, und du kannst dir vorstellen, diese verantwortungsvolle SchlÃ¼sselposition bei wombatâ€™s zu Ã¼bernehmen und gemeinsam mit uns zu wachsen? Dann freuen wir uns von dir zu hÃ¶ren!",0.0
Bitte schicke deine Bewerbung mit Lebenslauf und Motivationsschreiben (inkl. Gehaltsvorstellung) an,0.0
office-Werksviertel@wombats.eu,0.0
Required core competencies:,0.0
-Social+communicational competency:,0.0
Core tasks:,0.0
Our offer:,0.0
Further information,0.0
The above applies to you and you can imagine taking over this responsible key position at wombatâ€™s and growing together with us? Then we are looking forward to hearing from you!,0.0
Please send your application with CV and motivation letter to office-london@wombats.eu,0.0
"Zsuzska & Carolin, General Managers",0.0
-Professional specific competency:,0.0
-Organisational competency:,0.0
-Check-in and checkout process of individual guests and groups:,0.0
-Point of contact for guests:,0.0
Professional preparation of food and drinks,0.0
Please send your application with CV and motivation letter until 15.02.2022 to,0.0
Bharath Rajan,0.0
F&B Manager,1.0
-Berufsspezifische Kompetenz:,0.0
-Soziale + kommunikative Kompetenz:,0.0
-Reinigung der GÃ¤stezimmer (gemÃ¤ÃŸ den Reinigungsstandards):,0.0
Unser Angebot:,0.0
"Oben Genanntes trifft auf dich zu, und du kannst dir vorstellen, diese verantwortungsvolle Position bei Wombatâ€™s zu Ã¼bernehmen und gemeinsam mit uns zu wachsen? Dann freuen wir uns von dir zu hÃ¶ren!",0.0
Bitte schicke deine Bewerbung mit Lebenslauf und Motivationsschreiben (inkl. Gehaltsvorstellung) bis spÃ¤testens,0.0
